国家,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
美国,277549000000.00 ,294046000000.00 ,404099000000.00 ,488928000000.00 ,537267000000.00 ,574268000000.00 ,448509000000.00 ,434416000000.00 ,383728000000.00 ,405942000000.00 ,451285000000.00 ,449907000000.00 
