国家,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
法国,3.824605043,5.054913327,3.571240809,3.658869025,4.574013138,4.453291503,3.932464775,3.903878421,3.037859035,2.397808625,2.76033579,
