国家,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
中国,956116000000.00 ,1132570000000.00 ,1005920000000.00 ,1396250000000.00 ,1743480000000.00 ,1818410000000.00 ,1949990000000.00 ,1959230000000.00 ,1679570000000.00 ,1587930000000.00 ,1843790000000.00 ,2135910000000.00 
