国家,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
中国,774185350.00 ,777399187.00 ,779404706.00 ,779956733.00 ,783018630.00 ,785504321.00 ,787010207.00 ,788179264.00 ,788901659.00 ,789149173.00 ,789899683.00 ,788440326.00 
