国家,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
美国,346613000000.00 ,341092000000.00 ,161083000000.00 ,264039000000.00 ,263497000000.00 ,250345000000.00 ,288131000000.00 ,251856000000.00 ,509087000000.00 ,494457000000.00 ,354828000000.00 ,267081000000.00 
