国家,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
美国,1150000000000.00 ,1290000000000.00 ,1060000000000.00 ,1280000000000.00 ,1480000000000.00 ,1550000000000.00 ,1580000000000.00 ,1620000000000.00 ,1500000000000.00 ,1450000000000.00 ,1550000000000.00 ,1660000000000.00 
