国家,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
法国,29328350.00 ,29531162.00 ,29765568.00 ,29861054.00 ,29856336.00 ,30092450.00 ,30231163.00 ,30170405.00 ,30251104.00 ,30319992.00 ,30264006.00 ,30246963.00 
