国家,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
英国,10.2745141,12.87979409,11.04378989,12.43763077,12.63819972,13.93585888,13.36832725,11.76321026,7.654934566,6.52305086,8.195989323,9.433798669
