国家,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
中国,4.755000114,5.085000038,5.193999767,4.972000122,4.972000122,5.081999779,5.080999851,5.080999851,5.079999924,4.968999863,4.857999802,4.877999783
