国家,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
英国,442000000000.00 ,472000000000.00 ,355000000000.00 ,416000000000.00 ,507000000000.00 ,473000000000.00 ,541000000000.00 ,505000000000.00 ,460000000000.00 ,409000000000.00 ,441000000000.00 ,486000000000.00 
