国家,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
法国,41508.43399,45334.11444,41575.41875,40638.334,43790.73205,40874.70351,42592.93409,43008.64738,36613.37522,36962.22229,38679.12715,41463.64402
