国家,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
英国,638263000000.00 ,657783000000.00 ,519078000000.00 ,591095000000.00 ,676896000000.00 ,695220000000.00 ,660034000000.00 ,689836000000.00 ,626223000000.00 ,636639000000.00 ,643515000000.00 ,673549000000.00 
