国家,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
俄罗斯,354000000000.00 ,472000000000.00 ,303000000000.00 ,401000000000.00 ,522000000000.00 ,529000000000.00 ,522000000000.00 ,497000000000.00 ,341000000000.00 ,282000000000.00 ,354000000000.00 ,444000000000.00 
