国家,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
英国,209515000000.00 ,253454000000.00 ,14547108445.00 ,66734551294.00 ,27012050072.00 ,46750789728.00 ,54473175400.00 ,58890445253.00 ,45333483122.00 ,265811000000.00 ,121249000000.00 ,58646386419.00 
