国家,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
法国,51.84400177,52.25299835,51.45999908,51.28900146,51.06900024,50.88399887,50.54499817,49.96699905,49.81999969,49.84799957,50.06100082,50.00400162
