国家,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
英国,6.687958544,6.209059588,6.20844137,5.862517238,5.840188751,6.585535095,6.885769506,7.360553299,8.244673697,8.227608542,6.467186166,
