国家,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
法国,115487000000.00 ,103306000000.00 ,131786000000.00 ,165852000000.00 ,168490000000.00 ,184522000000.00 ,145161000000.00 ,143977000000.00 ,138199000000.00 ,145866000000.00 ,156322000000.00 ,166483000000.00 
