国家,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
英国,10.77089357,11.07652051,11.05948135,9.895508779,9.183810333,9.488429368,9.439726201,9.492125294,10.77782866,11.05079747,8.670796936,
