国家,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
美国,155294548.00 ,157089439.00 ,157204266.00 ,157013742.00 ,157106313.00 ,158371469.00 ,158920776.00 ,159684414.00 ,160697721.00 ,162618901.00 ,164236550.00 ,164697440.00 
