国家,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
英国,77715470522.00 ,64785703514.00 ,79453484177.00 ,98025401565.00 ,109734000000.00 ,117157000000.00 ,118750000000.00 ,124487000000.00 ,148109000000.00 ,134932000000.00 ,150858000000.00 ,172658000000.00 
