国家,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
法国,22.26269213,22.14848573,20.83089327,22.08943166,21.95942516,22.68250157,23.36867422,23.31789754,23.36046782,23.20483732,23.80610031,
