国家,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
俄罗斯,6.352000237,6.454999924,8.906999588,7.876999855,6.964000225,5.785999775,5.762000084,5.479000092,5.815999985,5.756999969,5.362999916,4.907999992
