国家,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
英国,4.959000111,5.084000111,6.416999817,6.872000217,7.337999821,7.383999825,7.037000179,5.820000172,5.124000072,4.683000088,4.218999863,3.881999969
