国家,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
德国,41814.8191,45699.19832,41732.70725,41785.55691,46810.32796,44065.24891,46530.91143,48142.8272,41394.65816,42443.46507,44681.08258,48195.5799
